date,month,permno,ticker,prc,weekly_ret,monthly_ret
2024-11-29,2024-11,18195,EQ,0.751,0.05625953644034576,-0.12775726441999735
2024-11-29,2024-11,16111,SYRS,0.2715,-0.07401133567001916,-0.9005493688118551
2024-11-29,2024-11,22670,CDIO,0.3039,0.14506368669689285,0.08535531494184889
2024-11-29,2024-11,22295,CMPX,1.63,0.09396030546140888,-0.006097455625252546
2024-11-29,2024-11,19460,ADTX,0.37,0.09176764388336078,-0.3333332748060297
2024-11-29,2024-11,23998,BOF,1.73,-0.028089340818126862,0.04012317127482423
2024-11-29,2024-11,14523,XXII,0.0994,0.05632275005962151,-0.04054151405655104
2024-11-29,2024-11,24825,WETH,1.7,-0.04225346314153833,3.7147852283148097e-07
2024-11-29,2024-11,20561,FRGE,1.09,-0.018017337376974973,-0.06034483972107041
2024-11-29,2024-11,23235,NCPL,1.91,-0.07281642719143633,0.07262502620932576
2024-11-29,2024-11,18556,GNLN,1.83,0.016666700000000034,-0.12440212959835617
2024-11-29,2024-11,22290,BSFC,0.3201,0.4101308137400077,0.029259666599747103
2024-11-29,2024-11,18899,NEPH,1.55,0.02649073920498779,0.06896673067327175
2024-11-29,2024-11,22186,BFRI,0.9,0.03448276027188335,-0.2682922491634401
2024-11-29,2024-11,22342,SOPA,0.98,0.03157905847536857,0.03157917984228087
2024-11-29,2024-11,22783,MODD,1.7,0.011904486207870768,-0.17475749555661446
2024-11-29,2024-11,12017,XWEL,1.37,-0.08666659861182802,-0.23463819136687025
2024-11-29,2024-11,85205,PRPH,0.7719,0.003901079802620222,-0.6288938839603928
2024-11-29,2024-11,19824,CMAX,0.4215,-0.414583427965702,-0.8089648563206643
2024-11-29,2024-11,21018,RMCO,1.03,0.009803571130344135,-0.05504520704167948
2024-11-29,2024-11,20358,FOXO,0.5157,-0.04198333154061651,2.927646358613942
2024-11-29,2024-11,22781,ZVSA,1.0739,-0.04964573812575723,-0.6171709451529165
2024-11-29,2024-11,82156,WINT,0.5305,0.0546713375328054,-0.24580696521023337
2024-11-29,2024-11,16090,CLSD,1.05,-0.02777793077200008,0.02941312500181592
2024-11-29,2024-11,22291,BTBD,1.52,-0.029374351127888998,-0.06748458500277155
2024-11-29,2024-11,22669,TVGN,1.31,-0.12666673074963375,-0.44725777624066243
2024-11-29,2024-11,18102,BNGO,0.2556,0.1410712170096624,-0.11801197130007823
2024-11-29,2024-11,18558,GOEV,0.3829,-0.1491115640665608,-0.494188623439738
2024-11-29,2024-11,14497,ATNM,1.44,-0.006895947322000051,-0.1999992068640486
2024-11-29,2024-11,20578,BOLT,0.6406,0.10715588797927067,0.009297759885540158
2024-11-29,2024-11,14925,BCLI,1.74,0.39199981807408024,-0.06951907132856439
2024-11-29,2024-11,92466,OESX,0.84,0.024140350863478988,-0.15747159451806536
2024-11-29,2024-11,24983,ZONE,1.53,-0.043749861320800054,0.027953169731218974
2024-11-29,2024-11,21539,ELEV,0.636,0.05402820219538085,0.10743661467954047
2024-11-29,2024-11,23255,LUXH,1.2,-0.14285695141142107,-0.5756723968981473
2024-11-29,2024-11,21280,DBGI,0.1107,-0.08738632493490406,0.06442340826173543
2024-11-29,2024-11,21417,SBEV,0.1945,-0.0911209933452719,-0.007650371075967555
2024-11-29,2024-11,22194,CGTX,0.402,-0.06008953412775586,-0.14848897477450385
2024-11-29,2024-11,20640,GRI,0.6835,-0.007982492887754988,-0.22152731251033742
2024-11-29,2024-11,88626,DRRX,0.88,-0.1287140342811367,-0.3333330327623856
2024-11-29,2024-11,14879,TTOO,0.5723,0.12215705099862251,-0.3466134628030423
2024-11-29,2024-11,21756,RANI,1.99,-0.043269062499999955,-0.043269062499999955
2024-11-29,2024-11,91826,PRTS,0.9636,-0.13964290395617251,0.16096246926937763
2024-11-29,2024-11,24514,ELAB,0.0125,-0.378109689665,-0.7881356613553137
2024-11-29,2024-11,22952,MGLD,1.51,0.02027033085475627,0.21285106484565652
2024-11-29,2024-11,19978,LIFW,1.55,-0.19270846209558123,-0.3915600555801617
2024-11-29,2024-11,18089,VTAK,0.4294,0.017535585450114244,-0.12116303318109212
2024-11-29,2024-11,23232,CNTM,0.91,0.13735689529589612,0.07058472419378026
2024-11-29,2024-11,15636,CNFR,1.1026,-0.07344634416272544,-0.11792054710640143
2024-11-29,2024-11,18643,XAIR,0.515,-0.04629585283783533,-0.09633227214283768
2024-11-29,2024-11,16773,EVTV,1.54,0.10000021253289249,-0.15384463589091657
2024-11-29,2024-11,79702,PTN,1.14,0.18750010515586624,-0.0806437244373861
2024-11-29,2024-11,21269,ANEB,1.44,-0.013698335873764789,-0.2340435936441725
2024-11-29,2024-11,24465,AIRE,1.16,0.06421943553931841,0.04504362014131469
2024-11-29,2024-11,20638,BNZI,1.52,-0.01618063075967313,-0.32470848186685375
2024-11-29,2024-11,14815,MRNS,0.3246,-0.0012306117532707717,0.07164114009639921
2024-11-29,2024-11,90031,ONCT,0.6939,-0.3913163657499513,-0.5247255302036429
2024-11-29,2024-11,89891,APYX,1.61,0.11418668606487681,0.37606693104200284
2024-11-29,2024-11,14133,NNVC,1.36,0.014924684070395822,-0.04895225779955992
2024-11-29,2024-11,23267,EFSH,0.3801,-0.02513465217895905,-0.9521885921286037
2024-11-29,2024-11,92897,ENFY,1.75,-0.1161619799920387,-0.1161619799920387
2024-11-29,2024-11,15639,PRPL,0.9594,0.08750808764353413,0.07447748543176691
2024-11-29,2024-11,92897,CGA,1.98,0.0050760000000000804,-0.0957971023416665
2024-11-29,2024-11,22334,RGF,0.2605,-0.00761958560930398,-0.21084400362003242
2024-11-29,2024-11,16709,OVID,1.14,0.08571450921493651,0.00885163181068993
2024-11-29,2024-11,19797,MKTW,0.5199,-0.000801002450232513,-0.08625065947653254
2024-11-29,2024-11,14452,CARM,0.8542,0.03854177360453437,-0.1225480985183296
2024-11-29,2024-11,22341,MSAI,1.68,0.02439026961966584,-0.13402155903163515
2024-11-29,2024-11,14862,CLRB,1.54,-0.025317084970860826,-0.23383152158287857
2024-11-29,2024-11,19542,ALXO,1.48,0.04964444479553021,0.03496348893244483
2024-11-29,2024-11,18103,BSGM,1.83,-0.08499973892602108,0.4866928869727474
2024-11-29,2024-11,90533,WTI,1.94,-0.015228852179591135,-0.04442987979350843
2024-11-29,2024-11,16104,OTLK,1.7,-0.652352,-0.652352
2024-11-29,2024-11,92917,BWEN,1.89,0.09883704163869056,-0.06992281905013098
2024-11-29,2024-11,20599,SMRT,1.77,0.09937867567120962,0.04733783573797612
2024-11-29,2024-11,19616,SST,1.05,0.009615311246961467,0.07142884386515846
2024-11-29,2024-11,21750,OMGA,0.883,0.12340962426309088,-0.23879251587325434
2024-11-29,2024-11,91421,XPL,0.61,0.0236625619963593,-0.08256914714214791
2024-11-29,2024-11,22196,CNTX,1.52,0.09352460258422757,-0.30820454329417213
2024-11-29,2024-11,89898,OMEX,0.464,0.18066155037050735,-0.10665957796912384
2024-11-29,2024-11,76963,ERNA,0.425,-0.18269243206870522,-0.6100919297981685
2024-11-29,2024-11,84819,SBET,0.618,-0.09117697659304336,-0.09410655801163492
2024-11-29,2024-11,88779,ICAD,1.73,0.12337631905430957,-0.24875856652575823
2024-11-29,2024-11,83840,AIMD,0.4688,0.006224900109581322,0.001711173403029509
2024-11-29,2024-11,19973,SHOT,0.9194,0.10757782740888766,-0.06829959077524395
2024-11-29,2024-11,92594,SLS,1.13,-0.03418802414529998,-0.042372807937849255
2024-11-29,2024-11,22209,HCTI,0.6939,-0.3633946878652963,-0.4897792505875337
2024-11-29,2024-11,16146,APVO,0.2801,-0.08969677514706342,0.037408940730952356
2024-11-29,2024-11,92665,IRD,1.11,0.09901032119991782,-0.07500118203563433
2024-11-29,2024-11,22229,PYXS,1.83,-0.036842171292692405,-0.128571396583119
2024-11-29,2024-11,23021,ICCT,0.1685,-0.008823582477389125,0.059749079323301535
2024-11-29,2024-11,14435,NVFY,0.4943,-0.19547635199160096,-0.5465126526266502
2024-11-29,2024-11,23783,CETY,0.691,-0.015529650359623615,-0.09079033124286551
2024-11-29,2024-11,14536,BPTH,0.77,-0.06097648186628757,-0.14964140810552662
2024-11-29,2024-11,16377,ENTO,0.4735,0.04456201873515142,-0.26015605969237565
2024-11-29,2024-11,18396,AREC,1.19,-0.008333410715860246,0.14423111516040765
2024-11-29,2024-11,16188,TPIC,1.99,-0.07009399999999999,-0.09334165000000005
2024-11-29,2024-11,14051,SCPX,0.61,-0.07575803508643808,-0.15277816092467167
2024-11-29,2024-11,22767,ONCO,0.69,-0.3669722711650172,-0.718367493082841
2024-11-29,2024-11,22259,XRTX,1.27,0.040984218737081024,-0.11182579288563066
2024-11-29,2024-11,18419,PHGE,0.7102,0.30383735703824577,-0.0776602880647147
2024-11-29,2024-11,20439,MSGM,1.321,0.1900899419458224,0.10083172734277701
2024-11-29,2024-11,18664,NXTC,1.17,-0.016807075000000116,-0.11698064343279913
2024-11-29,2024-11,10463,REFR,1.95,0.04278120590565293,-0.024999758165905273
2024-11-29,2024-11,81741,SCKT,1.62,0.10204046858749694,0.4727279406450553
2024-11-29,2024-11,19892,ATIP,1.53,-0.15934040541578864,-0.24630561758699165
2024-11-29,2024-11,24484,LRHC,0.65,-0.044258489029395776,-0.13078174352222693
2024-11-29,2024-11,20609,LGVN,1.96,0.03703699999999999,-0.05769309359640762
2024-11-29,2024-11,20600,RVYL,1.73,0.4297524955277361,0.21403591018717383
2024-11-29,2024-11,18427,CYCN,1.36,-0.048951097034000024,-0.6226026082601968
2024-11-29,2024-11,83577,SCWO,0.984,-0.025742932760869253,-0.369231463569773
2024-11-29,2024-11,80534,SYPR,1.56,0.1304348113307059,0.18181777877366256
2024-11-29,2024-11,89029,PRSO,0.877,0.03176411122135803,-0.5455961193110817
2024-11-29,2024-11,90098,CYCC,0.405,0.13764018909585385,-0.37596266765623665
2024-11-29,2024-11,22923,PNST,0.8,-0.05992931479185215,0.09875079319384583
2024-11-29,2024-11,16181,PAVM,0.97,-0.029999715782710545,-0.09345712251437166
2024-11-29,2024-11,22908,CDT,0.1067,0.02596176178337828,0.17252611875567458
2024-11-29,2024-11,18377,GOSS,0.6981,0.003594297007164071,-0.20489632841252103
2024-11-29,2024-11,16458,FPAY,1.98,0.17857192718195436,0.5967742222711863
2024-11-29,2024-11,21044,PIII,0.2499,0.17323910731732184,-0.3037062154952612
2024-11-29,2024-11,19624,FLUX,1.9,-0.054725785598437326,-0.054725785598437326
2024-11-29,2024-11,19486,BIOR,1.95,0.1676644312266744,-0.08018868875273277
2024-11-29,2024-11,22332,CERO,0.193,-0.11508469150562228,1.2494171825130622
2024-11-29,2024-11,19919,STEM,0.3922,0.0010207425078974097,0.03893993390807604
2024-11-29,2024-11,84176,SSP,1.95,-0.05797124999999992,-0.07671750567130753
2024-11-29,2024-11,22731,SOAR,0.2606,-0.1252098128579543,0.08402687627515881
2024-11-29,2024-11,91627,RHE,1.7356,0.14940311716987642,-0.0955066129689659
2024-11-29,2024-11,89244,WW,1.34,0.28846247019865623,0.28846199410455897
2024-11-29,2024-11,16252,EKSO,0.695,0.005787806237976811,-0.18808435181384742
2024-11-29,2024-11,21051,FTCI,0.3149,-0.22035179830696894,-0.4039382636138329
2024-11-29,2024-11,22258,XLO,1.09,0.22197413627666363,-0.14173043919523143
2024-11-29,2024-11,24511,RR,0.74,0.19760548248563237,0.11951666301223507
2024-11-29,2024-11,93302,CREG,0.707,0.03924685114895099,-0.04249942048644095
2024-11-29,2024-11,22772,DRCT,1.2,-0.06976612176701891,-0.5454535087127212
2024-11-29,2024-11,18405,BACK,1.07,-0.009259224986999048,-0.036036302463283154
2024-11-29,2024-11,80960,CARV,1.84,0.1017954949119999,0.05142637047666776
2024-11-29,2024-11,22321,LVLU,1.2667,0.021532380045533595,-0.13239829961812621
2024-11-29,2024-11,21644,NKGN,0.4,0.142857679460763,0.45085459525497074
2024-11-29,2024-11,22771,COSM,0.799,0.07392533319939032,0.05131595504869768
2024-11-29,2024-11,84184,AXDX,1.66,0.012196101282451854,-0.19763080214926743
2024-11-29,2024-11,18413,SLE,0.56,-0.08196716146382432,-0.4509804252466638
2024-11-29,2024-11,19893,FUBO,1.61,0.1338021146359223,-0.07471274188425014
2024-11-29,2024-11,25481,KAPA,1.54,-0.03750057708325005,-0.22219558447470678
2024-11-29,2024-11,89449,KIRK,1.79,0.08484862831783246,0.11874990416192799
2024-11-29,2024-11,22797,SKYX,1.05,0.049999890189348584,-0.17322946886302026
2024-11-29,2024-11,21276,XBP,1.14,-0.095237581976224,0.0961535203821331
2024-11-29,2024-11,20607,CXAI,1.67,0.18439652149528651,0.18439605999093467
2024-11-29,2024-11,22312,IOBT,0.89,0.2572403006771926,-0.2822589023573968
2024-11-29,2024-11,75714,CLRO,0.5092,0.02868588346230605,-0.13253959350580446
2024-11-29,2024-11,91612,GSAT,1.95,0.08938589034414024,0.8294272357004486
2024-11-29,2024-11,14556,WATT,0.509,0.10652164153448074,-0.11463012977246057
2024-11-29,2024-11,21664,MITQ,0.6614,0.07527229578445316,0.05823964607831433
2024-11-29,2024-11,15779,CTMX,1.06,0.19101177468896857,0.06457864511444278
2024-11-29,2024-11,90088,MCHX,1.8179,0.10175924983841389,-0.012010267094751836
2024-11-29,2024-11,23883,CWD,0.445,-0.1463646833631974,-0.36337654939054287
2024-11-29,2024-11,15787,SYBX,1.415,-0.010489679870108959,-0.017359468897853336
2024-11-29,2024-11,24486,MSS,0.9401,0.010860435582278782,0.044090980450619544
2024-11-29,2024-11,79586,FTEK,1.07,-1.011095014491481e-06,0.03883358733382569
2024-11-29,2024-11,19555,FTHM,1.9602,0.059567693483739914,-0.062103847123678
2024-11-29,2024-11,18402,HOTH,0.84,-3.7889222159748215e-07,-0.011766083689666251
2024-11-29,2024-11,19494,VRME,0.7805,0.2649916335310891,-0.40419909464806403
2024-11-29,2024-11,89413,BGFV,1.77,0.03508658339529602,0.08588691777997659
2024-11-29,2024-11,91814,ARAY,1.96,-0.03448300000000004,-0.038092214674055436
2024-11-29,2024-11,13693,ATOS,1.3,0.06557284224510407,-0.05797097866602585
2024-11-29,2024-11,92345,NBY,0.603,-0.11453681810524785,-0.15782098363591346
2024-11-29,2024-11,23227,GWAV,0.3277,0.05133150836227407,-0.2103615353381556
2024-11-29,2024-11,76461,VERU,0.7077,0.048444006355940594,-0.06302183075045176
2024-11-29,2024-11,19808,ORGN,1.24,-4.026969998571772e-07,-0.10791434518955656
2024-11-29,2024-11,14609,SPWH,1.86,-0.074627,-0.074627
2024-11-29,2024-11,11511,CPSH,1.53,0.04081640969500011,-0.037737905297551166
2024-11-29,2024-11,20572,AUUD,0.5794,0.014711276937615203,0.009406418291467489
2024-11-29,2024-11,18773,ARTL,1.05,-0.05405319161021349,-0.09004211497202663
2024-11-29,2024-11,18648,QNCX,1.98,0.010204000000000102,0.08119688222025379
2024-11-29,2024-11,18457,MVST,0.76,0.141140964382658,2.9915979973818314
2024-11-29,2024-11,19948,BDSX,1.44,0.124999399065431,-0.15294206226691853
2024-11-29,2024-11,16541,AQB,0.99,0.05769221117025469,-0.16806728152327666
2024-11-29,2024-11,21721,HCWB,0.472,-0.38701289764528013,0.09512688181259898
2024-11-29,2024-11,23375,KNW,0.2423,-0.011826035124188783,0.010007854081098166
2024-11-29,2024-11,14615,IMUX,1.24,0.1272728839313242,0.024793064344132976
2024-11-29,2024-11,84413,CERS,1.85,0.033520397932574,0.03322873281373906
2024-11-29,2024-11,25861,DMN,0.816,-0.381677434839913,-0.6614103922519732
2024-11-29,2024-11,19483,IMG,0.8533,0.44627014651917585,-0.13808268688278602
2024-11-29,2024-11,15645,POAI,0.805,0.11805594486242477,0.12210868097184191
2024-11-29,2024-11,23997,BENF,0.8712,-0.08294739999584,-0.3085724617160216
2024-11-29,2024-11,92688,SGLY,1.6,-0.006211590386559607,-0.222937264162252
2024-11-29,2024-11,14531,AKBA,1.93,0.026596000000000064,0.0812648403728613
2024-11-29,2024-11,14431,GLYC,0.3469,0.09501282720297399,-0.14745773340743218
2024-11-29,2024-11,14107,TNXP,0.1897,-0.0015792371479119716,0.30557258805286613
2024-11-29,2024-11,31668,EDUC,1.8315,0.011878878586537356,-0.0955563670018329
2024-11-29,2024-11,14668,SCYX,1.37,0.14166669547690214,0.007352945521337473
2024-11-29,2024-11,23715,ASST,0.46,-0.27978742209577256,-0.5105860051383595
2024-11-29,2024-11,22897,FEAM,0.452,-0.09834376795187005,-0.0775502383059069
2024-11-29,2024-11,18215,RVPH,1.24,0.08771887444620186,0.10714379760036641
2024-11-29,2024-11,23849,TPET,1.15,-0.14179117465537527,-0.550430319179577
2024-11-29,2024-11,13863,TXMD,1.42,0.03649651106438445,-0.08387132641726514
2024-11-29,2024-11,21023,AILE,1.38,-0.07999903077062498,-0.07999790803115137
2024-11-29,2024-11,88937,RIME,0.215,-0.150197456745095,-0.19505725142225994
2024-11-29,2024-11,19540,ALVR,0.5479,-0.003636352514622243,-0.4108600500786309
2024-11-29,2024-11,10253,DSS,1.02,-0.04672923301320364,-0.21538450262557896
2024-11-29,2024-11,20630,SNSE,0.5412,0.038572184767244,0.13984822427177157
2024-11-29,2024-11,22676,OPTX,0.8839,0.00959499735760283,-0.34525895840889986
2024-11-29,2024-11,83844,AWRE,1.6,0.06666601619999857,-0.01840620244730118
2024-11-29,2024-11,19476,GBIO,1.52,0.10948918713869982,-0.25853600922394504
2024-11-29,2024-11,24469,ATPC,1.54,0.0576194776322434,-0.09411887235275596
2024-11-29,2024-11,90170,OGEN,0.318,0.16058424581933028,0.03448352151955669
2024-11-29,2024-11,16613,MTNB,0.643,0.04400011340247234,0.037096530034410824
2024-11-29,2024-11,22916,ZTEK,1.19,0.03478343457952504,0.7000028616148184
2024-11-29,2024-11,22776,HTCR,1.69,0.19858161540413022,0.6407785781706623
2024-11-29,2024-11,90081,CUTR,0.4869,0.5379024084169601,-0.15921149457695416
2024-11-29,2024-11,22272,OCEA,0.7,-0.02777819505366541,-0.20182559018077073
2024-11-29,2024-11,16463,TOON,0.6726,-0.1344739030906028,-0.0853961287341014
2024-11-29,2024-11,19850,KRON,0.95,0.052048470412824566,-0.020616934770666284
2024-11-29,2024-11,23265,NCRA,1.0,4.0446606019983733e-07,-0.09090778698614521
2024-11-29,2024-11,20566,AMPG,0.939,-0.2427422737892151,-0.051516062444712074
2024-11-29,2024-11,84321,PTIX,0.59,-0.09230795925366408,-0.09937510221833401
2024-11-29,2024-11,21560,IPSC,1.72,0.42148790864516883,0.4956508939291442
2024-11-29,2024-11,15995,SENS,0.3114,-0.01455791741992829,-0.07951575313889025
2024-11-29,2024-11,23352,AMPX,1.96,-0.039215909388000014,0.05048700791044913
2024-11-29,2024-11,22213,LUCD,0.9994,0.0004005912905178377,0.03137337301045506
2024-11-29,2024-11,13652,RGLS,1.61,0.09523778259530014,0.10273782902225825
2024-11-29,2024-11,23951,AZTR,0.525,0.11228864475021538,0.05442760237741373
2024-11-29,2024-11,19920,BURU,0.4675,-0.008273354929563381,0.03888724049936876
2024-11-29,2024-11,23731,GXAI,1.28,0.07562987473378313,-0.07913815596825646
2024-11-29,2024-11,83885,MVIS,0.9,-0.11764699308420778,-0.10890991611202017
2024-11-29,2024-11,23012,ALCE,1.25,-0.08088225397386628,-0.38118839858810705
2024-11-29,2024-11,19549,NUKK,1.79,0.02285763095899429,-0.143539030251154
2024-11-29,2024-11,24829,SMXT,1.73,0.5727279546265271,0.8516571391404362
2024-11-29,2024-11,20430,HYPR,1.01,-0.009803455002858508,0.03208668321957475
2024-11-29,2024-11,15914,WKHS,1.08,-0.018180961907342863,0.4280073256386534
2024-11-29,2024-11,16179,MYSZ,1.29,-0.04444606278827201,-0.14569710524449186
2024-11-29,2024-11,24493,ULY,0.5489,0.024448843768000827,-0.0836386214135516
2024-11-29,2024-11,20422,CRKN,0.28,-0.5742093608251339,-0.708120996816773
2024-11-29,2024-11,93285,AUMN,0.2701,-0.010983754875946938,-0.26960632585862576
2024-11-29,2024-11,18309,RENB,0.7564,0.45741786506756443,0.4215373092742647
2024-11-29,2024-11,11636,HRTX,1.19,0.11214911355233848,-0.31609295256085834
2024-11-29,2024-11,23266,TGL,0.2944,-0.09471007683131616,-0.47249401890957143
2024-11-29,2024-11,23397,NXU,0.2713,0.0051874578850741315,-0.4881127625876214
2024-11-29,2024-11,88994,RVP,0.62,-0.008316814352973267,-0.1409184226484883
2024-11-29,2024-11,21513,ALZN,1.3,-0.00763339944523278,-0.17197558759244824
2024-11-29,2024-11,19812,ATHA,0.6552,0.020560720963742618,0.5304834662194242
2024-11-29,2024-11,20623,RELI,1.51,0.17054236196295847,-0.2705309828319602
2024-11-29,2024-11,22210,INKT,0.73255,0.07728113727615304,0.025981179525045972
2024-11-29,2024-11,21034,BNAI,0.82,-0.03642765626615385,-0.042616979049254766
2024-11-29,2024-11,18322,WRAP,1.795,0.22108848171737372,0.00842601701736756
2024-11-29,2024-11,14033,ONVO,0.4755,0.18875026383862314,0.051292031877555155
2024-11-29,2024-11,14610,XTIA,0.0449,-0.03232771951009006,-0.22183877802060714
2024-11-29,2024-11,25066,KDLY,1.17,0.08333378233973687,0.15841500587387913
2024-11-29,2024-11,13828,IPDN,0.747,-0.06636622552943305,-0.08902281275210844
2024-11-29,2024-11,22185,BBLG,1.22,-0.024000141034534628,-0.09629721538683811
2024-11-29,2024-11,19653,OM,0.8962,0.06996105464050628,0.5722828573708763
2024-11-29,2024-11,18075,AP,1.83,0.05780299381999998,0.045712679113109056
2024-11-29,2024-11,17116,LOOP,1.48,0.04964669196025473,0.12121437322124629
2024-11-29,2024-11,24114,IVP,0.2209,0.026010249488573445,-0.20539696378046524
2024-11-29,2024-11,15127,CTSO,0.97,0.05434864316050492,-0.0396026631844848
2024-11-29,2024-11,19251,PASG,1.13,1.2376261031183038,0.83740081885219
2024-11-29,2024-11,19681,PRLD,1.05,0.10677836857474166,-0.12499910297701622
2024-11-29,2024-11,20277,MYPS,1.92,0.021277437556453282,0.4436093587645489
2024-11-29,2024-11,23257,REBN,1.1018,-0.22408499164924733,-0.38101141820327966
2024-11-29,2024-11,14339,LIQT,1.83,0.09580855749914541,0.05305770838443702
2024-11-29,2024-11,14137,REI,1.53,-0.04375085095534903,0.033783106594438506
2024-11-29,2024-11,17825,UBX,1.24,0.08771954823541095,-0.08823654903051126
2024-11-29,2024-11,12928,AREN,1.5,-0.03225837066887505,1.3607164472397746
2024-11-29,2024-11,15065,FGEN,0.4247,0.07410231831070346,0.4090911328484963
2024-11-29,2024-11,88174,LPSN,0.9705,0.1512453065181365,-0.17754214273905045
2024-11-29,2024-11,22465,VINE,0.6876,-0.17156639629017856,-0.20508551016774013
2024-11-29,2024-11,21832,KITT,1.21,0.1415096690851303,-0.11678891810560676
2024-11-29,2024-11,21916,BRLT,1.89,0.09883661584192649,0.21935323736093704
2024-11-29,2024-11,42358,BRN,1.83,0.09580750439023245,-0.036841595854591014
2024-11-29,2024-11,19648,OLB,1.8245,-0.06435840445327012,-0.09998407696048395
2024-11-29,2024-11,17854,CENN,1.3,0.04417658512503975,0.023622403336999387
2024-11-29,2024-11,17107,BOXL,0.4305,0.05000064959475803,-0.023806690614530557
2024-11-29,2024-11,23466,CTM,0.2001,0.26087000496734425,0.3520245792785286
2024-11-29,2024-11,90682,DYAI,1.71,-0.11399043835551226,0.6132058906276874
2024-11-29,2024-11,86080,PLX,1.72,0.01775114779083542,0.470086293670926
2024-11-29,2024-11,21909,LNZA,1.24,0.1698111378431506,-0.266272581372595
2024-11-29,2024-11,86122,ENG,1.3405,-0.014338952254094761,0.031152479982047288
2024-11-29,2024-11,24810,CHRO,0.611,-0.07424220839230988,-0.014992934040110595
2024-11-29,2024-11,22523,ALLR,1.1,-0.1338585542868147,-0.21428557657293879
2024-11-29,2024-11,24092,CTNT,1.94,0.04301073056225313,-0.04901910096247242
2024-11-29,2024-11,21335,NITO,0.2029,-0.047417377211399714,-0.17183601143571803
2024-11-29,2024-11,20143,NOTE,0.8748,-0.059253206657100654,-0.03868045224213934
2024-11-29,2024-11,22562,IMMX,1.97,0.10055808892997686,0.2312478697712046
2024-11-29,2024-11,14316,KPTI,0.8451,0.00011906762132385396,-0.14619063646190034
2024-11-29,2024-11,21908,CTCX,0.3021,0.2305494467482463,-0.09060975351084011
2024-11-29,2024-11,17672,EAF,1.96,-0.03448300000000004,0.0052738476140268276
2024-11-29,2024-11,20238,BARK,1.99,0.1242939999999999,0.37241214374815734
2024-11-29,2024-11,23052,KLTO,0.388,0.10541250772684108,-0.20800164372517427
2024-11-29,2024-11,21833,MOBX,1.53,1.0873101614057865,1.2206072854731014
2024-11-29,2024-11,88173,LXRX,0.8037,-0.0691451201096337,-0.5878457838826223
2024-11-29,2024-11,19129,MDIA,1.29,-0.022727620277887994,0.05737573080818681
2024-11-29,2024-11,19649,FFIE,1.1,-0.2715237379555042,-0.4554470414644525
2024-11-29,2024-11,17690,HSDT,0.4885,0.07789137123205792,-0.03648814250953114
2024-11-29,2024-11,15375,JAGX,1.04,5.190226224360828e-07,-0.009524627161040633
2024-11-29,2024-11,17134,NRXP,1.31,0.03968347132407546,-0.043795330574339486
2024-11-29,2024-11,91201,IGC,0.373,0.04775199540678843,-0.043344781665387466
2024-11-29,2024-11,22602,SIDU,1.5,0.17187498793415967,-0.3333336671914432
2024-11-29,2024-11,20721,NRGV,1.89,0.18867939487973118,-0.19647076270020014
2024-11-29,2024-11,20135,PTPI,0.2744,0.016673112193104078,-0.2583762566493726
2024-11-29,2024-11,17140,DLPN,1.12,0.046728852352129646,-0.042734802558950014
2024-11-29,2024-11,24086,ALUR,0.38,-0.11607486898566799,-0.46689148591786767
2024-11-29,2024-11,20280,BCAB,1.68,0.07006346374891481,-0.23287631390229346
2024-11-29,2024-11,91269,CBAT,0.9429,0.05955633695699469,-0.10199907020384669
2024-11-29,2024-11,23268,ONFO,1.38,0.10399988150939543,0.11940247994521891
2024-11-29,2024-11,21786,VRAR,0.7001,0.031076609314172332,-0.02628219956030109
2024-11-29,2024-11,20281,COEP,0.2,0.02774841743796963,-1.818436737410778e-06
2024-11-29,2024-11,24250,ABAT,0.9332,0.04865759358148125,-0.06371000955711548
2024-11-29,2024-11,21923,PET,0.2147,0.03320474308676458,-0.7018059377985535
2024-11-29,2024-11,93177,ITP,0.235,0.05381153554466023,-0.06000082161006404
2024-11-29,2024-11,17898,STIM,1.0,0.12994404867825438,-0.029126386792224013
2024-11-29,2024-11,12488,LEDS,1.29,-0.03007569948306754,0.14159241231700315
2024-11-29,2024-11,21298,BSLK,0.71,0.9971872517836109,0.8933346607619863
2024-11-29,2024-11,15062,VANI,1.44,0.07462595546747885,0.09923588882078804
2024-11-29,2024-11,88195,SGMO,1.94,0.031914999999999916,-0.031391857995399786
2024-11-29,2024-11,78988,HGBL,1.76,0.08642058841694689,0.035292986096826295
2024-11-29,2024-11,15431,MCRB,0.98,0.27504465277154555,0.19541245972974353
2024-11-29,2024-11,20663,TDUP,1.73,0.11612906572579984,1.806162263021248
2024-11-29,2024-11,17041,NAOV,0.72,0.01968453314085372,0.4173214390314386
2024-11-29,2024-11,19682,PMVP,1.62,0.00621123901752485,-0.006134021795998756
2024-11-29,2024-11,20130,NRDY,1.58,0.1285711560397711,0.7477854497719814
2024-11-29,2024-11,17901,LTRY,0.352,0.02593964643040425,-0.04864780792178702
2024-11-29,2024-11,24079,SXTP,1.06,0.17777797302105935,0.3748389989754113
2024-11-29,2024-11,19026,TFFP,0.3373,-0.008523557121203007,-0.8650800354408101
2024-11-29,2024-11,17044,SPRO,1.14,-0.01724095152787264,-0.07317032114984001
2024-11-29,2024-11,19066,CNSP,0.112,-0.09967885395087306,0.0035852523043451434
